timestamp,sensor_id,temperature,humidity,pressure,status
2025-01-01 19:35:00,S1,23.27,67,1006,OK
2025-01-01 19:36:00,S2,23.37,71,1017,OK
2025-01-01 19:37:00,S3,23.28,37,1001,OK
2025-01-01 19:38:00,S1,14.64,77,1024,OK
2025-01-01 19:39:00,S3,29.97,32,1011,OK
2025-01-01 19:40:00,S2,39.31,31,1028,OK
2025-01-01 19:41:00,S2,26.49,45,990,OK
2025-01-01 19:42:00,S1,19.32,48,1026,OK
2025-01-01 19:43:00,S1,19.83,59,1010,ALERT
2025-01-01 19:44:00,S3,28.07,70,990,OK
2025-01-01 19:45:00,S1,26.93,45,993,OK
2025-01-01 19:46:00,S3,23.58,60,1021,OK
2025-01-01 19:47:00,S1,28.77,57,990,OK
2025-01-01 19:48:00,S3,14.68,33,1002,OK
2025-01-01 19:49:00,S3,28.77,39,1006,OK
2025-01-01 19:50:00,S3,26.19,74,1001,OK
2025-01-01 19:51:00,S3,20.02,47,996,OK
2025-01-01 19:52:00,S2,17.83,76,992,OK
2025-01-01 19:53:00,S3,25.61,61,1015,OK
2025-01-01 19:54:00,S1,32.04,59,1020,OK
2025-01-01 19:55:00,S2,23.86,65,1025,ALERT
2025-01-01 19:56:00,S2,20.74,38,1015,OK
2025-01-01 19:57:00,S3,25.96,65,992,OK
2025-01-01 19:58:00,S2,34.1,58,1017,OK
2025-01-01 19:59:00,S3,27.16,45,1006,OK
2025-01-01 20:00:00,S1,27.7,57,1027,OK
2025-01-01 20:01:00,S3,31.11,50,1019,OK
2025-01-01 20:02:00,S2,27.36,76,991,OK
2025-01-01 20:03:00,S1,21.1,31,997,OK
2025-01-01 20:04:00,S3,16.28,75,1003,OK
2025-01-01 20:05:00,S1,20.39,64,1026,OK
2025-01-01 20:06:00,S1,19.48,57,1024,OK
2025-01-01 20:07:00,S2,28.3,65,1028,OK
2025-01-01 20:08:00,S1,28.99,60,1000,OK
2025-01-01 20:09:00,S2,25.88,62,1004,OK
2025-01-01 20:10:00,S1,18.66,52,991,OK
2025-01-01 20:11:00,S3,33.93,70,1026,OK
2025-01-01 20:12:00,S1,22.92,46,1021,OK
2025-01-01 20:13:00,S3,28.02,75,1029,OK
2025-01-01 20:14:00,S3,25.25,78,1002,OK
2025-01-01 20:15:00,S1,26.04,30,1006,OK
2025-01-01 20:16:00,S3,27.84,71,1004,OK
2025-01-01 20:17:00,S1,21.52,52,1022,OK
2025-01-01 20:18:00,S1,31.53,77,1005,OK
2025-01-01 20:19:00,S3,17.1,56,1002,OK
2025-01-01 20:20:00,S3,19.81,54,1011,OK
2025-01-01 20:21:00,S2,31.46,61,1012,OK
2025-01-01 20:22:00,S3,27.95,48,1025,OK
2025-01-01 20:23:00,S2,37.7,53,999,OK
2025-01-01 20:24:00,S3,25.34,32,1006,OK
2025-01-01 20:25:00,S1,33.5,41,1019,OK
2025-01-01 20:26:00,S3,15.71,64,1002,OK
2025-01-01 20:27:00,S1,17.93,44,1019,OK
2025-01-01 20:28:00,S1,29.48,46,1019,OK
2025-01-01 20:29:00,S1,16.3,79,996,OK
2025-01-01 20:30:00,S2,24.01,61,999,OK
2025-01-01 20:31:00,S3,30.84,36,1024,OK
2025-01-01 20:32:00,S1,27.51,48,991,OK
2025-01-01 20:33:00,S1,25.06,36,1019,OK
2025-01-01 20:34:00,S2,22.75,34,1008,OK
2025-01-01 20:35:00,S3,26.01,69,1028,OK
2025-01-01 20:36:00,S3,27.89,50,1026,OK
2025-01-01 20:37:00,S2,21.7,77,992,OK
2025-01-01 20:38:00,S2,26.86,77,1014,OK
2025-01-01 20:39:00,S3,30.39,76,1023,OK
2025-01-01 20:40:00,S2,23.89,36,1011,OK
2025-01-01 20:41:00,S3,25.34,66,1027,OK
2025-01-01 20:42:00,S3,27.42,52,1003,OK
2025-01-01 20:43:00,S1,27.76,40,1028,OK
2025-01-01 20:44:00,S1,29.39,39,991,OK
2025-01-01 20:45:00,S3,19.93,50,1021,OK
2025-01-01 20:46:00,S3,22.36,70,992,OK
2025-01-01 20:47:00,S3,22.54,62,997,OK
2025-01-01 20:48:00,S3,20.48,49,1015,OK
2025-01-01 20:49:00,S3,16.01,62,1021,OK
2025-01-01 20:50:00,S3,8.73,69,1000,OK
2025-01-01 20:51:00,S2,30.98,64,990,ALERT
2025-01-01 20:52:00,S3,17.23,63,1004,OK
2025-01-01 20:53:00,S2,32.83,65,993,OK
2025-01-01 20:54:00,S2,28.7,56,993,OK
2025-01-01 20:55:00,S3,22.97,48,1017,OK
2025-01-01 20:56:00,S3,28.08,72,999,OK
2025-01-01 20:57:00,S2,27.13,34,1000,OK
2025-01-01 20:58:00,S2,19.49,58,1012,OK
2025-01-01 20:59:00,S3,24.93,39,992,OK
2025-01-01 21:00:00,S3,20.1,69,1028,OK
2025-01-01 21:01:00,S2,28.27,42,1028,OK
2025-01-01 21:02:00,S2,21.42,58,1006,OK
2025-01-01 21:03:00,S2,24.52,34,1011,OK
2025-01-01 21:04:00,S1,24.3,41,1016,OK
2025-01-01 21:05:00,S2,25.61,42,1005,OK
2025-01-01 21:06:00,S1,33.31,51,1005,OK
2025-01-01 21:07:00,S3,23.8,69,1029,OK
2025-01-01 21:08:00,S3,31.09,44,992,OK
2025-01-01 21:09:00,S2,27.4,42,1022,OK
2025-01-01 21:10:00,S3,32.09,30,991,OK
2025-01-01 21:11:00,S3,23.31,67,1028,ALERT
2025-01-01 21:12:00,S3,28.48,72,1016,OK
2025-01-01 21:13:00,S3,24.7,74,1004,OK
2025-01-01 21:14:00,S1,10.05,30,996,OK
2025-01-01 21:15:00,S1,19.55,40,998,OK
2025-01-01 21:16:00,S2,27.91,72,995,OK
2025-01-01 21:17:00,S2,27.58,69,1001,OK
2025-01-01 21:18:00,S2,18.53,51,1019,OK
2025-01-01 21:19:00,S3,26.1,64,1009,OK
2025-01-01 21:20:00,S3,27.52,73,1009,OK
2025-01-01 21:21:00,S1,24.83,35,1016,OK
2025-01-01 21:22:00,S1,28.64,57,1009,OK
2025-01-01 21:23:00,S2,27.96,60,996,OK
2025-01-01 21:24:00,S1,24.82,37,1029,OK
2025-01-01 21:25:00,S1,22.45,34,1029,OK
2025-01-01 21:26:00,S1,30.21,71,1019,OK
2025-01-01 21:27:00,S1,27.32,77,997,OK
2025-01-01 21:28:00,S1,18.09,73,991,OK
2025-01-01 21:29:00,S2,26.1,46,1003,OK
2025-01-01 21:30:00,S2,19.24,67,999,OK
2025-01-01 21:31:00,S1,20.18,38,1007,OK
2025-01-01 21:32:00,S2,21.74,39,1007,OK
2025-01-01 21:33:00,S3,25.22,49,1005,OK
2025-01-01 21:34:00,S1,26.87,43,994,OK
2025-01-01 21:35:00,S3,22.96,43,1020,OK
2025-01-01 21:36:00,S2,23.17,55,1026,OK
2025-01-01 21:37:00,S2,22.48,58,1009,OK
2025-01-01 21:38:00,S3,30.24,78,1012,OK
2025-01-01 21:39:00,S2,10.74,56,1021,ALERT
2025-01-01 21:40:00,S1,23.46,54,1006,OK
2025-01-01 21:41:00,S3,32.72,45,1002,OK
2025-01-01 21:42:00,S1,27.59,65,1002,OK
2025-01-01 21:43:00,S3,31.33,63,1006,OK
2025-01-01 21:44:00,S2,14.83,45,1004,OK
2025-01-01 21:45:00,S3,18.79,62,1015,OK
2025-01-01 21:46:00,S3,27.57,32,1017,OK
2025-01-01 21:47:00,S1,32.75,52,1019,OK
2025-01-01 21:48:00,S2,19.29,40,1024,OK
2025-01-01 21:49:00,S1,23.06,77,1011,OK
2025-01-01 21:50:00,S2,27.01,47,999,OK
2025-01-01 21:51:00,S1,17.74,76,1000,OK
2025-01-01 21:52:00,S3,27.61,70,1027,OK
2025-01-01 21:53:00,S1,11.62,73,1022,OK
2025-01-01 21:54:00,S2,27.46,58,995,OK
2025-01-01 21:55:00,S2,20.02,79,1026,OK
2025-01-01 21:56:00,S3,22.76,34,996,OK
2025-01-01 21:57:00,S2,28.26,53,1001,OK
2025-01-01 21:58:00,S1,27.24,58,996,OK
2025-01-01 21:59:00,S3,24.96,58,991,OK
2025-01-01 22:00:00,S2,29.85,55,990,OK
2025-01-01 22:01:00,S2,16.5,69,1012,OK
2025-01-01 22:02:00,S1,26.02,32,1014,OK
2025-01-01 22:03:00,S1,21.05,31,1007,OK
2025-01-01 22:04:00,S3,29.59,54,996,OK
2025-01-01 22:05:00,S2,28.44,48,992,OK
2025-01-01 22:06:00,S1,28.62,69,1018,OK
2025-01-01 22:07:00,S3,33.23,31,999,OK
2025-01-01 22:08:00,S2,30.63,48,994,OK
2025-01-01 22:09:00,S2,24.21,30,1023,OK
2025-01-01 22:10:00,S3,24.99,56,997,OK
2025-01-01 22:11:00,S3,28.0,74,1003,OK
2025-01-01 22:12:00,S1,25.68,78,1029,OK
2025-01-01 22:13:00,S2,28.53,64,995,OK
2025-01-01 22:14:00,S2,13.85,70,990,OK
2025-01-01 22:15:00,S2,34.4,34,1022,OK
2025-01-01 22:16:00,S3,25.31,67,1029,OK
2025-01-01 22:17:00,S1,16.89,33,1000,OK
2025-01-01 22:18:00,S2,20.43,46,1013,OK
2025-01-01 22:19:00,S3,14.35,50,999,OK
2025-01-01 22:20:00,S2,19.55,77,1012,OK
2025-01-01 22:21:00,S1,24.29,60,1005,OK
2025-01-01 22:22:00,S2,32.57,77,1026,OK
2025-01-01 22:23:00,S1,27.05,51,1005,OK
2025-01-01 22:24:00,S1,26.16,40,1020,OK
2025-01-01 22:25:00,S2,19.32,63,995,OK
2025-01-01 22:26:00,S2,20.88,78,1019,OK
2025-01-01 22:27:00,S1,21.27,44,1026,OK
2025-01-01 22:28:00,S3,21.47,79,990,OK
2025-01-01 22:29:00,S1,23.24,39,1014,OK
2025-01-01 22:30:00,S2,23.62,67,1010,OK
2025-01-01 22:31:00,S2,23.3,61,1024,OK
2025-01-01 22:32:00,S3,21.64,77,1027,ALERT
2025-01-01 22:33:00,S1,25.68,60,994,OK
2025-01-01 22:34:00,S1,23.43,66,1001,OK
2025-01-01 22:35:00,S1,17.02,73,994,OK
2025-01-01 22:36:00,S2,25.17,57,998,OK
2025-01-01 22:37:00,S1,24.42,60,998,OK
2025-01-01 22:38:00,S3,17.1,35,1024,OK
2025-01-01 22:39:00,S2,22.04,43,990,OK
2025-01-01 22:40:00,S2,27.99,52,999,OK
2025-01-01 22:41:00,S1,19.32,45,1028,OK
2025-01-01 22:42:00,S3,18.79,54,1025,OK
2025-01-01 22:43:00,S2,23.38,68,1026,OK
2025-01-01 22:44:00,S2,28.11,31,1024,OK
2025-01-01 22:45:00,S1,34.05,67,1006,OK
2025-01-01 22:46:00,S1,28.29,70,1002,OK
2025-01-01 22:47:00,S3,30.42,68,995,OK
2025-01-01 22:48:00,S1,26.73,63,1026,OK
2025-01-01 22:49:00,S3,21.57,69,1021,OK
2025-01-01 22:50:00,S2,28.26,72,1000,OK
2025-01-01 22:51:00,S3,24.57,54,1006,OK
2025-01-01 22:52:00,S3,26.89,65,994,OK
2025-01-01 22:53:00,S3,20.27,45,995,OK
2025-01-01 22:54:00,S2,27.33,47,999,OK
2025-01-01 22:55:00,S1,24.4,42,1022,ALERT
2025-01-01 22:56:00,S2,26.16,66,1019,ALERT
2025-01-01 22:57:00,S1,24.57,56,1010,OK
2025-01-01 22:58:00,S3,23.61,63,1006,ALERT
2025-01-01 22:59:00,S3,27.42,40,1016,OK
2025-01-01 23:00:00,S3,22.97,30,992,OK
2025-01-01 23:01:00,S3,17.06,42,1018,OK
2025-01-01 23:02:00,S3,15.63,59,991,OK
2025-01-01 23:03:00,S1,25.92,34,1018,OK
2025-01-01 23:04:00,S1,22.76,47,1025,OK
2025-01-01 23:05:00,S3,16.35,43,1023,OK
2025-01-01 23:06:00,S2,25.53,42,1026,OK
2025-01-01 23:07:00,S2,24.53,61,990,OK
2025-01-01 23:08:00,S3,22.5,36,1015,OK
2025-01-01 23:09:00,S1,26.23,37,990,OK
2025-01-01 23:10:00,S2,31.58,79,993,OK
2025-01-01 23:11:00,S2,31.42,36,1028,OK
2025-01-01 23:12:00,S2,25.72,78,1003,OK
2025-01-01 23:13:00,S3,24.58,45,1007,OK
2025-01-01 23:14:00,S2,25.79,72,1023,OK
2025-01-01 23:15:00,S2,26.55,60,990,OK
2025-01-01 23:16:00,S2,23.66,56,1011,OK
2025-01-01 23:17:00,S2,25.87,62,1005,OK
2025-01-01 23:18:00,S1,17.13,58,1011,OK
2025-01-01 23:19:00,S3,25.41,37,1005,OK
2025-01-01 23:20:00,S3,27.38,62,1017,OK
2025-01-01 23:21:00,S1,22.55,70,1017,OK
2025-01-01 23:22:00,S1,24.52,48,1011,OK
2025-01-01 23:23:00,S3,19.44,50,995,OK
2025-01-01 23:24:00,S2,18.75,70,1014,OK
2025-01-01 23:25:00,S2,26.05,50,991,OK
2025-01-01 23:26:00,S3,21.35,54,996,OK
2025-01-01 23:27:00,S2,16.12,71,1006,OK
2025-01-01 23:28:00,S1,19.44,52,1024,OK
2025-01-01 23:29:00,S2,20.17,40,1009,OK
2025-01-01 23:30:00,S2,28.87,62,991,OK
2025-01-01 23:31:00,S2,25.9,49,996,OK
2025-01-01 23:32:00,S3,20.64,54,1021,OK
2025-01-01 23:33:00,S1,22.06,55,1008,OK
2025-01-01 23:34:00,S2,31.56,69,1001,OK
2025-01-01 23:35:00,S3,29.68,41,998,OK
2025-01-01 23:36:00,S2,19.41,61,1016,OK
2025-01-01 23:37:00,S1,30.82,62,1003,OK
2025-01-01 23:38:00,S2,24.6,39,991,ALERT
2025-01-01 23:39:00,S1,29.0,33,1010,OK
2025-01-01 23:40:00,S2,24.18,44,993,OK
2025-01-01 23:41:00,S1,30.93,35,1010,OK
2025-01-01 23:42:00,S2,19.2,56,1011,OK
2025-01-01 23:43:00,S1,23.72,34,991,ALERT
2025-01-01 23:44:00,S2,31.08,34,1006,OK
2025-01-01 23:45:00,S2,13.04,47,1008,OK
2025-01-01 23:46:00,S3,24.77,57,1029,OK
2025-01-01 23:47:00,S3,23.03,64,1013,OK
2025-01-01 23:48:00,S1,28.42,51,1009,OK
2025-01-01 23:49:00,S2,30.35,63,1027,OK
2025-01-01 23:50:00,S1,28.65,33,1001,OK
2025-01-01 23:51:00,S3,26.21,47,1014,OK
2025-01-01 23:52:00,S1,25.2,70,1012,OK
2025-01-01 23:53:00,S1,23.29,55,1023,OK
2025-01-01 23:54:00,S3,26.05,71,1021,OK
2025-01-01 23:55:00,S2,32.3,51,1013,OK
2025-01-01 23:56:00,S1,20.85,76,1014,ALERT
2025-01-01 23:57:00,S3,22.99,62,992,OK
2025-01-01 23:58:00,S2,24.62,72,1014,OK
2025-01-01 23:59:00,S3,30.0,43,1017,OK
2025-01-02 00:00:00,S1,26.12,60,1001,OK
2025-01-02 00:01:00,S2,29.92,39,1015,OK
2025-01-02 00:02:00,S2,30.17,53,997,OK
2025-01-02 00:03:00,S3,27.96,50,994,OK
2025-01-02 00:04:00,S3,19.68,77,1000,OK
2025-01-02 00:05:00,S3,33.31,37,1024,OK
2025-01-02 00:06:00,S2,32.06,61,1016,OK
2025-01-02 00:07:00,S2,25.32,60,1027,OK
2025-01-02 00:08:00,S1,18.09,63,1008,OK
2025-01-02 00:09:00,S2,17.2,52,1021,OK
2025-01-02 00:10:00,S1,26.27,54,1017,OK
2025-01-02 00:11:00,S3,21.49,36,1025,OK
2025-01-02 00:12:00,S3,16.41,48,1007,OK
2025-01-02 00:13:00,S2,17.1,36,999,OK
2025-01-02 00:14:00,S3,22.65,76,1021,OK
2025-01-02 00:15:00,S3,25.97,37,1007,OK
2025-01-02 00:16:00,S2,32.03,43,1001,OK
2025-01-02 00:17:00,S1,27.42,30,997,OK
2025-01-02 00:18:00,S2,23.09,42,1022,OK
2025-01-02 00:19:00,S1,26.9,32,1027,OK
2025-01-02 00:20:00,S2,26.45,57,1003,OK
2025-01-02 00:21:00,S2,28.7,67,991,OK
2025-01-02 00:22:00,S3,24.8,44,998,OK
2025-01-02 00:23:00,S2,30.18,65,994,OK
2025-01-02 00:24:00,S2,29.12,32,1023,OK
2025-01-02 00:25:00,S1,25.41,33,1008,ALERT
2025-01-02 00:26:00,S3,24.4,34,996,OK
2025-01-02 00:27:00,S1,29.6,79,1028,OK
2025-01-02 00:28:00,S1,21.43,55,1006,OK
2025-01-02 00:29:00,S3,17.47,54,1015,OK
2025-01-02 00:30:00,S3,17.44,39,1016,OK
2025-01-02 00:31:00,S3,21.02,37,1017,OK
2025-01-02 00:32:00,S2,28.3,41,1009,OK
2025-01-02 00:33:00,S3,22.89,32,995,ALERT
2025-01-02 00:34:00,S3,26.02,56,997,OK
2025-01-02 00:35:00,S3,22.52,79,1021,OK
2025-01-02 00:36:00,S1,22.56,52,1008,OK
2025-01-02 00:37:00,S1,19.87,69,1021,OK
2025-01-02 00:38:00,S2,24.54,62,1008,OK
2025-01-02 00:39:00,S1,24.12,43,1013,ALERT
2025-01-02 00:40:00,S2,27.06,52,1013,OK
2025-01-02 00:41:00,S1,26.44,60,1006,OK
2025-01-02 00:42:00,S3,24.01,42,1007,OK
2025-01-02 00:43:00,S1,17.47,41,1001,OK
2025-01-02 00:44:00,S2,30.35,64,1012,OK
2025-01-02 00:45:00,S1,24.57,47,1007,OK
2025-01-02 00:46:00,S3,25.4,50,1005,OK
2025-01-02 00:47:00,S2,33.0,74,1005,OK
2025-01-02 00:48:00,S3,29.54,76,1025,OK
2025-01-02 00:49:00,S3,27.23,71,1012,OK
2025-01-02 00:50:00,S2,24.99,30,1011,OK
2025-01-02 00:51:00,S3,24.94,67,1028,OK
2025-01-02 00:52:00,S3,26.2,70,1022,OK
2025-01-02 00:53:00,S1,27.03,71,1013,OK
2025-01-02 00:54:00,S3,33.56,76,1009,OK
2025-01-02 00:55:00,S3,37.37,38,1022,OK
2025-01-02 00:56:00,S3,26.45,52,1020,OK
2025-01-02 00:57:00,S3,14.23,43,1029,OK
2025-01-02 00:58:00,S2,20.24,40,997,OK
2025-01-02 00:59:00,S1,34.06,36,999,OK
2025-01-02 01:00:00,S3,28.59,60,990,OK
2025-01-02 01:01:00,S3,27.13,53,1010,OK
2025-01-02 01:02:00,S2,24.17,55,1014,OK
2025-01-02 01:03:00,S3,19.05,59,1021,OK
2025-01-02 01:04:00,S2,33.39,63,999,OK
2025-01-02 01:05:00,S1,20.88,75,998,OK
2025-01-02 01:06:00,S1,28.65,67,1009,OK
2025-01-02 01:07:00,S3,18.5,34,1009,OK
2025-01-02 01:08:00,S3,23.92,34,1029,OK
2025-01-02 01:09:00,S3,29.96,48,996,ALERT
2025-01-02 01:10:00,S2,23.75,67,1000,OK
2025-01-02 01:11:00,S3,23.16,57,1010,ALERT
2025-01-02 01:12:00,S3,25.05,55,1027,OK
2025-01-02 01:13:00,S1,18.32,71,1008,OK
2025-01-02 01:14:00,S3,17.38,52,1004,OK
2025-01-02 01:15:00,S1,28.57,75,995,OK
2025-01-02 01:16:00,S3,22.89,78,999,OK
2025-01-02 01:17:00,S1,28.53,59,1005,OK
2025-01-02 01:18:00,S3,30.59,32,1000,OK
2025-01-02 01:19:00,S1,30.99,57,1024,OK
2025-01-02 01:20:00,S2,16.89,62,997,OK
2025-01-02 01:21:00,S1,21.51,71,1017,OK
2025-01-02 01:22:00,S1,27.69,32,992,OK
2025-01-02 01:23:00,S1,27.77,34,991,ALERT
2025-01-02 01:24:00,S3,36.25,48,1003,OK
2025-01-02 01:25:00,S3,20.46,71,1018,OK
2025-01-02 01:26:00,S3,30.84,77,992,OK
2025-01-02 01:27:00,S2,26.86,30,990,OK
2025-01-02 01:28:00,S2,16.8,67,1004,OK
2025-01-02 01:29:00,S1,22.26,38,1009,OK
2025-01-02 01:30:00,S2,26.31,34,1011,OK
2025-01-02 01:31:00,S1,16.48,75,1023,OK
2025-01-02 01:32:00,S1,14.63,71,1022,OK
2025-01-02 01:33:00,S1,16.19,63,998,OK
2025-01-02 01:34:00,S2,26.3,66,992,OK
2025-01-02 01:35:00,S3,22.58,62,991,OK
2025-01-02 01:36:00,S2,21.9,54,993,OK
2025-01-02 01:37:00,S1,22.07,71,1005,OK
2025-01-02 01:38:00,S1,17.88,58,1022,ALERT
2025-01-02 01:39:00,S2,22.72,54,998,OK
2025-01-02 01:40:00,S1,15.9,38,1029,OK
2025-01-02 01:41:00,S1,30.94,32,1027,OK
2025-01-02 01:42:00,S2,33.46,44,1007,OK
2025-01-02 01:43:00,S2,13.37,33,1005,ALERT
2025-01-02 01:44:00,S2,22.65,74,997,ALERT
2025-01-02 01:45:00,S1,22.98,67,1012,OK
2025-01-02 01:46:00,S1,24.13,49,1025,OK
2025-01-02 01:47:00,S3,30.01,78,992,OK
2025-01-02 01:48:00,S3,22.67,52,1004,OK
2025-01-02 01:49:00,S2,24.56,66,1027,ALERT
2025-01-02 01:50:00,S3,39.9,76,1022,OK
2025-01-02 01:51:00,S1,24.44,37,1007,OK
2025-01-02 01:52:00,S3,33.83,66,1012,OK
2025-01-02 01:53:00,S1,27.51,74,992,OK
2025-01-02 01:54:00,S2,22.23,62,1019,ALERT
2025-01-02 01:55:00,S2,21.4,62,1006,OK
2025-01-02 01:56:00,S1,24.96,36,1021,OK
2025-01-02 01:57:00,S3,19.37,51,996,OK
2025-01-02 01:58:00,S2,20.68,34,1028,OK
2025-01-02 01:59:00,S2,22.88,75,1003,OK
2025-01-02 02:00:00,S3,26.47,44,1004,ALERT
2025-01-02 02:01:00,S3,34.13,50,1001,OK
2025-01-02 02:02:00,S1,22.58,54,997,OK
2025-01-02 02:03:00,S3,27.31,46,1005,OK
2025-01-02 02:04:00,S3,16.86,79,1023,OK
2025-01-02 02:05:00,S3,30.3,36,1013,OK
2025-01-02 02:06:00,S1,16.39,79,1018,OK
2025-01-02 02:07:00,S1,28.99,48,1005,OK
2025-01-02 02:08:00,S2,24.6,36,994,OK
2025-01-02 02:09:00,S1,24.4,69,994,OK
2025-01-02 02:10:00,S2,23.5,74,1019,OK
2025-01-02 02:11:00,S3,18.49,79,994,OK
2025-01-02 02:12:00,S2,18.76,53,1002,OK
2025-01-02 02:13:00,S2,29.18,40,1024,OK
2025-01-02 02:14:00,S3,25.06,70,1014,OK
2025-01-02 02:15:00,S2,23.46,30,1003,OK
2025-01-02 02:16:00,S1,27.22,61,1015,OK
2025-01-02 02:17:00,S1,25.51,69,1007,OK
2025-01-02 02:18:00,S1,21.04,73,1009,OK
2025-01-02 02:19:00,S1,37.3,31,1023,OK
2025-01-02 02:20:00,S2,28.7,44,996,OK
2025-01-02 02:21:00,S2,25.64,50,999,OK
2025-01-02 02:22:00,S3,22.43,53,1004,OK
2025-01-02 02:23:00,S2,29.76,79,1006,OK
2025-01-02 02:24:00,S2,21.06,46,1000,OK
2025-01-02 02:25:00,S2,20.64,76,1023,OK
2025-01-02 02:26:00,S3,33.47,38,1016,OK
2025-01-02 02:27:00,S1,25.15,64,1010,OK
2025-01-02 02:28:00,S2,21.18,49,1020,OK
2025-01-02 02:29:00,S3,25.03,48,993,OK
2025-01-02 02:30:00,S3,29.25,47,1006,OK
2025-01-02 02:31:00,S3,28.11,49,1009,OK
2025-01-02 02:32:00,S1,29.87,59,1014,OK
2025-01-02 02:33:00,S2,18.75,69,1029,OK
2025-01-02 02:34:00,S3,29.75,30,1012,OK
2025-01-02 02:35:00,S1,24.1,53,1004,OK
2025-01-02 02:36:00,S3,25.45,53,1022,ALERT
2025-01-02 02:37:00,S3,31.05,76,1008,OK
2025-01-02 02:38:00,S3,28.51,48,1004,OK
2025-01-02 02:39:00,S3,26.76,59,994,OK
2025-01-02 02:40:00,S3,15.08,55,1005,OK
2025-01-02 02:41:00,S1,24.77,71,1021,OK
2025-01-02 02:42:00,S2,21.08,73,1011,OK
2025-01-02 02:43:00,S2,28.56,67,1021,OK
2025-01-02 02:44:00,S2,29.95,58,1002,OK
2025-01-02 02:45:00,S2,23.49,42,1027,OK
2025-01-02 02:46:00,S1,21.66,33,1015,OK
2025-01-02 02:47:00,S1,32.78,74,1006,OK
2025-01-02 02:48:00,S1,21.98,46,994,OK
2025-01-02 02:49:00,S3,19.03,62,1022,OK
2025-01-02 02:50:00,S3,20.84,34,1016,OK
2025-01-02 02:51:00,S3,22.23,57,994,ALERT
2025-01-02 02:52:00,S2,20.69,53,1026,OK
2025-01-02 02:53:00,S3,29.23,46,996,ALERT
2025-01-02 02:54:00,S2,14.01,79,1007,OK
2025-01-02 02:55:00,S3,20.59,68,1020,OK
2025-01-02 02:56:00,S2,24.76,77,995,OK
2025-01-02 02:57:00,S3,26.05,69,991,OK
2025-01-02 02:58:00,S3,33.46,73,1002,OK
2025-01-02 02:59:00,S1,32.73,75,1000,OK
2025-01-02 03:00:00,S3,17.0,40,1015,OK
2025-01-02 03:01:00,S3,15.46,41,1010,OK
2025-01-02 03:02:00,S1,25.12,42,991,OK
2025-01-02 03:03:00,S2,21.63,37,1029,OK
2025-01-02 03:04:00,S1,19.04,30,1009,OK
2025-01-02 03:05:00,S1,25.08,38,1006,OK
2025-01-02 03:06:00,S2,26.15,57,1005,OK
2025-01-02 03:07:00,S3,20.81,31,994,OK
2025-01-02 03:08:00,S2,21.88,43,1003,OK
2025-01-02 03:09:00,S3,21.19,42,1013,OK
2025-01-02 03:10:00,S3,22.94,77,993,OK
2025-01-02 03:11:00,S2,27.71,31,1013,OK
2025-01-02 03:12:00,S1,19.61,33,998,OK
2025-01-02 03:13:00,S2,21.8,41,992,OK
2025-01-02 03:14:00,S3,23.0,77,998,OK
2025-01-02 03:15:00,S2,24.97,39,1007,OK
2025-01-02 03:16:00,S2,26.38,32,1025,OK
2025-01-02 03:17:00,S3,35.21,33,1008,OK
2025-01-02 03:18:00,S1,27.86,35,1013,OK
2025-01-02 03:19:00,S2,27.98,52,993,OK
2025-01-02 03:20:00,S3,23.67,34,998,OK
2025-01-02 03:21:00,S3,20.1,79,1022,OK
2025-01-02 03:22:00,S2,22.36,32,990,OK
2025-01-02 03:23:00,S1,21.45,39,1024,ALERT
2025-01-02 03:24:00,S2,26.96,72,999,OK
2025-01-02 03:25:00,S1,16.74,48,1001,OK
2025-01-02 03:26:00,S1,27.96,43,1007,OK
2025-01-02 03:27:00,S1,24.41,50,1003,OK
2025-01-02 03:28:00,S1,28.67,72,999,OK
2025-01-02 03:29:00,S2,21.38,57,999,OK
2025-01-02 03:30:00,S3,20.49,50,1007,OK
2025-01-02 03:31:00,S3,22.97,65,1013,OK
2025-01-02 03:32:00,S3,22.85,53,990,OK
2025-01-02 03:33:00,S3,29.03,67,1019,OK
2025-01-02 03:34:00,S3,28.98,46,1004,OK
2025-01-02 03:35:00,S3,34.53,51,997,OK
2025-01-02 03:36:00,S2,22.52,48,1024,ALERT
2025-01-02 03:37:00,S1,8.26,74,1007,OK
2025-01-02 03:38:00,S3,22.95,39,1005,OK
2025-01-02 03:39:00,S2,26.15,40,1010,OK
2025-01-02 03:40:00,S3,28.57,67,1004,OK
2025-01-02 03:41:00,S3,26.52,31,994,OK
2025-01-02 03:42:00,S1,22.52,62,996,OK
2025-01-02 03:43:00,S1,33.57,72,996,OK
2025-01-02 03:44:00,S1,19.83,60,1016,OK
2025-01-02 03:45:00,S3,23.63,77,1014,OK
2025-01-02 03:46:00,S3,19.6,64,1011,OK
2025-01-02 03:47:00,S3,25.1,66,1002,OK
2025-01-02 03:48:00,S1,32.95,76,1006,ALERT
2025-01-02 03:49:00,S2,24.3,76,1002,OK
2025-01-02 03:50:00,S3,24.33,65,1015,ALERT
2025-01-02 03:51:00,S3,16.52,52,998,OK
2025-01-02 03:52:00,S3,23.57,65,994,OK
2025-01-02 03:53:00,S2,30.75,69,1028,OK
2025-01-02 03:54:00,S3,23.75,68,1022,OK
2025-01-02 03:55:00,S2,23.41,55,993,OK
